Domain,Area,Element,Item,Year,Unit,Value
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1997","1000 Int. $","2461.182592"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1998","1000 Int. $","2981.13284"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1999","1000 Int. $","3405.737688"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2000","1000 Int. $","4159.601984"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2001","1000 Int. $","3030.712448"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2002","1000 Int. $","4450.723272"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2003","1000 Int. $","3822.714904"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2004","1000 Int. $","5216.029016"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2005","1000 Int. $","3971.453728"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2006","1000 Int. $","4651.584248"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2007","1000 Int. $","4427.840376"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2008","1000 Int. $","3349.80172"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2009","1000 Int. $","5022.795672"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2010","1000 Int. $","3760.422576"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2011","1000 Int. $","5383.83692"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2012","1000 Int. $","3541.763792"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2013","1000 Int. $","6852.15608"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2014","1000 Int. $","6684.348176"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2015","1000 Int. $","7093.69776"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2016","1000 Int. $","5185.518488"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1992","1000 Int. $","2866.71836"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1993","1000 Int. $","2929.010688"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1994","1000 Int. $","5766.489792"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1995","1000 Int. $","5158.821776"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1996","1000 Int. $","4212.995408"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1997","1000 Int. $","2461.182592"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1998","1000 Int. $","2981.13284"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1999","1000 Int. $","3405.737688"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2000","1000 Int. $","4159.601984"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2001","1000 Int. $","3030.712448"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2002","1000 Int. $","4450.723272"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2003","1000 Int. $","3822.714904"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2004","1000 Int. $","5216.029016"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2005","1000 Int. $","3971.453728"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2006","1000 Int. $","4651.584248"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2007","1000 Int. $","4427.840376"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2008","1000 Int. $","3349.80172"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2009","1000 Int. $","5022.795672"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2010","1000 Int. $","3760.422576"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2011","1000 Int. $","5383.83692"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2012","1000 Int. $","3541.763792"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2013","1000 Int. $","6852.15608"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2014","1000 Int. $","6684.348176"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2015","1000 Int. $","7093.69776"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2016","1000 Int. $","5185.518488"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Raspberries","1992","1000 Int. $","549.538864"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Raspberries","1993","1000 Int. $","439.244092"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Raspberries","1994","1000 Int. $","563.083836"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Raspberries","1995","1000 Int. $","193.4996"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Raspberries","1996","1000 Int. $","154.79968"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Raspberries","1997","1000 Int. $","129.644732"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Raspberries","1998","1000 Int. $","154.79968"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Raspberries","1999","1000 Int. $","232.19952"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Raspberries","2000","1000 Int. $","348.29928"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Raspberries","2001","1000 Int. $","232.19952"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Raspberries","2010","1000 Int. $","1.750394"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Raspberries","2011","1000 Int. $","2.903431"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Raspberries","2012","1000 Int. $","2.909818"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Raspberries","2014","1000 Int. $","2.909818"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Raspberries","2015","1000 Int. $","2.909818"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Raspberries","2016","1000 Int. $","2.909818"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Raspberries","1992","1000 Int. $","549.538864"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Raspberries","1993","1000 Int. $","439.244092"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Raspberries","1994","1000 Int. $","563.083836"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Raspberries","1995","1000 Int. $","193.4996"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Raspberries","1996","1000 Int. $","154.79968"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Raspberries","1997","1000 Int. $","129.644732"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Raspberries","1998","1000 Int. $","154.79968"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Raspberries","1999","1000 Int. $","232.19952"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Raspberries","2000","1000 Int. $","348.29928"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Raspberries","2001","1000 Int. $","232.19952"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Raspberries","2010","1000 Int. $","1.750394"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Raspberries","2011","1000 Int. $","2.903431"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Raspberries","2012","1000 Int. $","2.909818"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Raspberries","2014","1000 Int. $","2.909818"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Raspberries","2015","1000 Int. $","2.909818"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Raspberries","2016","1000 Int. $","2.909818"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1992","1000 Int. $","1746.818073"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1993","1000 Int. $","1970.769108"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1994","1000 Int. $","3997.186655"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1995","1000 Int. $","1958.553597"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1996","1000 Int. $","1616.519289"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1997","1000 Int. $","628.420177"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1998","1000 Int. $","651.49392"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","1999","1000 Int. $","1513.366085"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2000","1000 Int. $","2548.969962"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2001","1000 Int. $","2527.253498"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2002","1000 Int. $","1699.313308"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2003","1000 Int. $","1657.237659"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2004","1000 Int. $","2308.731579"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2005","1000 Int. $","2952.081825"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2006","1000 Int. $","2779.707392"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2007","1000 Int. $","2391.525598"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2008","1000 Int. $","2540.826288"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2009","1000 Int. $","2787.851066"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2010","1000 Int. $","2429.52941"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2011","1000 Int. $","2705.057047"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2012","1000 Int. $","2972.44101"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2013","1000 Int. $","2910.006176"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2014","1000 Int. $","2167.574563"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2015","1000 Int. $","2656.195003"
"Value of Agricultural Production","Slovenia","Gross Production Value (constant 2004-2006 1000 I$)","Strawberries","2016","1000 Int. $","2504.179755"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1992","1000 Int. $","1746.818073"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1993","1000 Int. $","1970.769108"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1994","1000 Int. $","3997.186655"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1995","1000 Int. $","1958.553597"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1996","1000 Int. $","1616.519289"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1997","1000 Int. $","628.420177"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1998","1000 Int. $","651.49392"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","1999","1000 Int. $","1513.366085"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2000","1000 Int. $","2548.969962"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2001","1000 Int. $","2527.253498"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2002","1000 Int. $","1699.313308"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2003","1000 Int. $","1657.237659"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2004","1000 Int. $","2308.731579"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2005","1000 Int. $","2952.081825"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2006","1000 Int. $","2779.707392"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2007","1000 Int. $","2391.525598"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2008","1000 Int. $","2540.826288"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2009","1000 Int. $","2787.851066"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2010","1000 Int. $","2429.52941"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2011","1000 Int. $","2705.057047"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2012","1000 Int. $","2972.44101"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2013","1000 Int. $","2910.006176"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2014","1000 Int. $","2167.574563"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2015","1000 Int. $","2656.195003"
"Value of Agricultural Production","Slovenia","Net Production Value (constant 2004-2006 1000 I$)","Strawberries","2016","1000 Int. $","2504.179755"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1961","1000 Int. $","566.987312"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1962","1000 Int. $","434.775024"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1963","1000 Int. $","380.110328"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1964","1000 Int. $","635.636"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1965","1000 Int. $","897.518032"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1966","1000 Int. $","509.780072"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1967","1000 Int. $","700.470872"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1968","1000 Int. $","414.434672"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1969","1000 Int. $","971.251808"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1970","1000 Int. $","720.811224"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1971","1000 Int. $","533.93424"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1972","1000 Int. $","840.310792"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1973","1000 Int. $","817.427896"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1974","1000 Int. $","525.035336"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1975","1000 Int. $","601.311656"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1976","1000 Int. $","518.678976"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1977","1000 Int. $","334.344536"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1978","1000 Int. $","366.126336"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1979","1000 Int. $","175.435536"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1980","1000 Int. $","858.1086"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1981","1000 Int. $","558.088408"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1982","1000 Int. $","733.523944"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1983","1000 Int. $","1029.73032"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1984","1000 Int. $","377.567784"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1985","1000 Int. $","680.13052"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1986","1000 Int. $","327.988176"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1987","1000 Int. $","357.227432"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1988","1000 Int. $","2302.273592"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1989","1000 Int. $","1001.762336"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1990","1000 Int. $","330.53072"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1991","1000 Int. $","2317.528856"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1992","1000 Int. $","293.663832"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1993","1000 Int. $","1339.920688"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1994","1000 Int. $","416.977216"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1995","1000 Int. $","602.582928"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1996","1000 Int. $","392.823048"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1997","1000 Int. $","1210.250944"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1998","1000 Int. $","269.509664"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1999","1000 Int. $","1355.175952"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2000","1000 Int. $","1625.956888"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2001","1000 Int. $","1202.623312"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2002","1000 Int. $","1184.825504"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2003","1000 Int. $","363.583792"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2004","1000 Int. $","683.944336"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2005","1000 Int. $","489.43972"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2006","1000 Int. $","225.015144"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2007","1000 Int. $","261.882032"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2008","1000 Int. $","345.785984"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2009","1000 Int. $","592.412752"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2010","1000 Int. $","368.66888"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2011","1000 Int. $","433.503752"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2012","1000 Int. $","383.924144"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2013","1000 Int. $","448.759016"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2014","1000 Int. $","380.110328"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2015","1000 Int. $","424.604848"
"Value of Agricultural Production","South Africa","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2016","1000 Int. $","378.839056"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1961","1000 Int. $","566.987312"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1962","1000 Int. $","434.775024"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1963","1000 Int. $","380.110328"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1964","1000 Int. $","635.636"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1965","1000 Int. $","897.518032"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1966","1000 Int. $","509.780072"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1967","1000 Int. $","700.470872"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1968","1000 Int. $","414.434672"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1969","1000 Int. $","971.251808"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1970","1000 Int. $","720.811224"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1971","1000 Int. $","533.93424"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1972","1000 Int. $","840.310792"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1973","1000 Int. $","817.427896"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1974","1000 Int. $","525.035336"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1975","1000 Int. $","601.311656"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1976","1000 Int. $","518.678976"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1977","1000 Int. $","334.344536"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1978","1000 Int. $","366.126336"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1979","1000 Int. $","175.435536"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1980","1000 Int. $","858.1086"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1981","1000 Int. $","558.088408"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1982","1000 Int. $","733.523944"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1983","1000 Int. $","1029.73032"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1984","1000 Int. $","377.567784"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1985","1000 Int. $","680.13052"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1986","1000 Int. $","327.988176"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1987","1000 Int. $","357.227432"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1988","1000 Int. $","2302.273592"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1989","1000 Int. $","1001.762336"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1990","1000 Int. $","330.53072"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1991","1000 Int. $","2317.528856"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1992","1000 Int. $","293.663832"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1993","1000 Int. $","1339.920688"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1994","1000 Int. $","416.977216"
"Value of Agricultural Production","South Africa","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1995","1000 Int. $","602.582928"
