Domain,Area,Element,Item,Year,Unit,Value
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Gooseberries","2002","USD","0.044419"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Gooseberries","2003","USD","0.051389"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Gooseberries","2004","USD","0.053823"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Gooseberries","2005","USD","0.01278"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Gooseberries","2006","USD","0.016311"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Gooseberries","2007","USD","0.019738"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Gooseberries","2008","USD","0.033954"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Gooseberries","2009","USD","0.033218"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Gooseberries","2010","USD","0.032037"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Gooseberries","2011","USD","0.028789"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Gooseberries","2012","USD","0.030759"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Gooseberries","2013","USD","0.032136"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Gooseberries","2014","USD","0.002422"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","1993","USD","0.119857"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","1994","USD","0.106586"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","1995","USD","0.06731"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","1996","USD","0.110916"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","1997","USD","0.112071"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","1998","USD","0.139364"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","1999","USD","0.112427"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2000","USD","0.116398"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2001","USD","0.095478"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2002","USD","0.105467"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2003","USD","0.120982"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2004","USD","0.177124"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2005","USD","0.177097"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2006","USD","0.153172"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2007","USD","0.025554"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2008","USD","0.020703"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2009","USD","0.00877"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2010","USD","0.003153"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2011","USD","0.006019"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2012","USD","0.008578"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2013","USD","0.01078"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2014","USD","0.042673"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2015","USD","0.039274"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Raspberries","2016","USD","0.041342"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","1993","USD","2.675712"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","1994","USD","6.158353"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","1995","USD","4.87995"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","1996","USD","4.096138"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","1997","USD","3.267577"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","1998","USD","3.214734"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","1999","USD","2.871381"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2000","USD","2.699269"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2001","USD","0.240817"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2002","USD","0.25249"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2003","USD","0.411286"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2004","USD","0.830621"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2005","USD","0.566711"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2006","USD","0.576311"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2007","USD","0.78947"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2008","USD","1.021842"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2009","USD","1.76712"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2010","USD","2.235367"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2011","USD","1.272983"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2012","USD","1.137493"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2013","USD","5.106293"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2014","USD","1.977174"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2015","USD","1.678076"
"Value of Agricultural Production","Slovakia","Gross Production Value (current million US$)","Strawberries","2016","USD","1.749424"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","1992","USD","2.14257"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","1993","USD","1.511566"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","1994","USD","4.268848"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","1995","USD","5.128633"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","1996","USD","4.616944"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","1997","USD","3.589371"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","1998","USD","4.681991"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","1999","USD","3.522994"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2000","USD","4.16468"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2001","USD","3.137159"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2002","USD","4.965884"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2003","USD","6.948278"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2004","USD","7.343965"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2005","USD","6.667298"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2006","USD","7.315388"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2007","USD","9.386837"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2008","USD","14.235394"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2009","USD","15.434208"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2010","USD","13.197379"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2011","USD","15.679423"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2012","USD","12.690132"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2013","USD","27.456711"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2014","USD","20.751406"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2015","USD","15.636098"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Cherries","2016","USD","13.465591"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Raspberries","1992","USD","0.276689"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Raspberries","1993","USD","0.153217"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Raspberries","1994","USD","0.212333"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Raspberries","1995","USD","0.145768"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Raspberries","1996","USD","0.112381"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Raspberries","1997","USD","0.077307"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Raspberries","1998","USD","0.091503"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Raspberries","1999","USD","0.113909"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Raspberries","2000","USD","0.123592"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Raspberries","2001","USD","0.098693"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Raspberries","2010","USD","0.001342"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Raspberries","2011","USD","0.001709"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Raspberries","2012","USD","0.002419"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Raspberries","2014","USD","0.002267"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Raspberries","2015","USD","0.00281"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Raspberries","2016","USD","0.002218"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","1992","USD","2.266247"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","1993","USD","2.931288"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","1994","USD","4.159614"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","1995","USD","1.944634"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","1996","USD","3.207546"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","1997","USD","0.680295"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","1998","USD","1.067016"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","1999","USD","2.291711"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2000","USD","3.110721"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2001","USD","3.56973"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2002","USD","2.653444"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2003","USD","3.704941"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2004","USD","4.556144"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2005","USD","6.30656"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2006","USD","5.625124"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2007","USD","4.592637"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2008","USD","5.878907"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2009","USD","5.636603"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2010","USD","5.681193"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2011","USD","5.443827"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2012","USD","7.552368"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2013","USD","8.397409"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2014","USD","5.1635"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2015","USD","7.354983"
"Value of Agricultural Production","Slovenia","Gross Production Value (current million US$)","Strawberries","2016","USD","5.556622"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","1991","USD","1.310483"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","1992","USD","0.304786"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","1993","USD","1.574997"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","1994","USD","0.459466"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","1995","USD","0.587291"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","1996","USD","0.449843"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","1997","USD","1.098487"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","1998","USD","0.285234"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","1999","USD","0.435684"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2000","USD","0.661816"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2001","USD","0.485572"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2002","USD","0.644927"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2003","USD","0.635459"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2004","USD","1.022582"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2005","USD","1.034222"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2006","USD","0.770257"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2007","USD","0.791326"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2008","USD","0.831321"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2009","USD","1.417742"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2010","USD","1.18892"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2011","USD","1.872766"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2012","USD","1.229266"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2013","USD","1.077786"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2014","USD","1.167798"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2015","USD","1.344777"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Cherries","2016","USD","1.447921"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","1991","USD","6.012246"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","1992","USD","5.682598"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","1993","USD","3.216637"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","1994","USD","3.422362"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","1995","USD","4.323144"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","1996","USD","3.817463"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","1997","USD","4.090853"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","1998","USD","3.355166"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","1999","USD","3.97907"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2000","USD","4.137862"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2001","USD","2.769564"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2002","USD","2.212291"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2003","USD","3.485815"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2004","USD","4.769878"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2005","USD","6.929482"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2006","USD","5.865268"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2007","USD","8.224647"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2008","USD","9.278764"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2009","USD","9.404177"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2010","USD","10.778929"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2011","USD","12.12805"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2012","USD","11.777952"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2013","USD","11.407936"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2014","USD","10.371857"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2015","USD","14.492603"
"Value of Agricultural Production","South Africa","Gross Production Value (current million US$)","Strawberries","2016","USD","15.552326"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Blueberries","2016","USD","30.788978"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","1991","USD","98.216032"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","1992","USD","103.347638"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","1993","USD","93.480635"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","1994","USD","84.089837"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","1995","USD","124.909162"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","1996","USD","145.887834"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","1997","USD","88.795111"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","1998","USD","112.411994"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","1999","USD","126.924249"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2000","USD","140.391458"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2001","USD","130.386477"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2002","USD","123.898352"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2003","USD","190.157227"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2004","USD","236.117413"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2005","USD","200.488236"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2006","USD","165.348549"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2007","USD","196.435633"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2008","USD","193.558159"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2009","USD","167.76891"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2010","USD","164.066639"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2011","USD","190.496237"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2012","USD","174.748377"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2013","USD","197.959586"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2014","USD","209.688036"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2015","USD","152.349142"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Cherries","2016","USD","189.13334"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","1991","USD","0.18381"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","1992","USD","0.188104"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","1993","USD","0.158469"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","1994","USD","0.190833"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","1995","USD","0.228721"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","1996","USD","0.591117"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","1997","USD","0.873372"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","1998","USD","2.008095"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","1999","USD","5.762787"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2000","USD","8.305855"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2001","USD","8.605018"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2002","USD","13.713216"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2003","USD","24.90037"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2004","USD","21.726546"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2005","USD","17.555713"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2006","USD","26.461761"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2007","USD","51.085525"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2008","USD","83.234957"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2009","USD","70.265287"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2010","USD","58.621324"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2011","USD","58.488062"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2012","USD","70.786301"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2013","USD","58.986295"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2014","USD","79.920043"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2015","USD","85.960402"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Raspberries","2016","USD","110.431093"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","1991","USD","267.450874"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","1992","USD","311.885145"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","1993","USD","289.919709"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","1994","USD","347.078014"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","1995","USD","314.608915"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","1996","USD","313.427896"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","1997","USD","296.080079"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","1998","USD","410.59249"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","1999","USD","326.234783"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2000","USD","206.301623"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2001","USD","233.555038"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2002","USD","264.305458"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2003","USD","259.753445"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2004","USD","397.530004"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2005","USD","462.454145"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2006","USD","393.029396"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2007","USD","403.024728"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2008","USD","643.5761"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2009","USD","468.694396"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2010","USD","487.768724"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2011","USD","478.743267"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2012","USD","416.481034"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2013","USD","404.214019"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2014","USD","355.209544"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2015","USD","505.581086"
"Value of Agricultural Production","Spain","Gross Production Value (current million US$)","Strawberries","2016","USD","420.096339"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","1991","USD","0.000211"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","1992","USD","0.000216"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","1993","USD","0.000213"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","1994","USD","0.000195"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","1995","USD","0.000196"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","1996","USD","0.000201"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","1997","USD","0.000175"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","1998","USD","0.000193"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","1999","USD","0.000147"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2000","USD","0.000282"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2001","USD","0.000541"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2002","USD","0.001262"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2003","USD","0.002687"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2004","USD","0.002507"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2005","USD","0.002179"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2006","USD","0.001965"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2007","USD","0.004858"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2008","USD","0.007016"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2009","USD","0.005271"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2010","USD","0.009087"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2011","USD","0.009713"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2012","USD","0.01106"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2013","USD","0.012307"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2014","USD","0.016649"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2015","USD","0.016244"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Blueberries","2016","USD","0.01429"
"Value of Agricultural Production","Sweden","Gross Production Value (current million US$)","Cherries","1991","USD","0.171171"
